"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"PMP22_P975_F_01",0.416839840853792,0.362971838769157,0.270323165089838,0.497590168380051,0.40200889257493,0.475022332415729,0.475946357591292,0.324648682300789,0.325931083181274,0.300163698927605,0.514526334290234,0.490784390590395,0.420649676492577,0.417769351549622,0.443004014916985,0.473172210204649,0.571963566814236,0.406990150462264,0.463344424308465,0.399399437024415,0.408114328605067,0.624326594715024,0.515505473647884,0.46546195357414,0.275427807486631,0.454390242717739,0.491678623519228,0.48962219113598,0.0617962902700944,0.485639716604642,0.415378468588239,0.43003546755393,0.291659536702157,0.475318722246097,0.382120502753159,0.596019105320869
"PODXL_P1341_R_01",0.0933645821424488,0.107476846477311,0.0650543861849499,0.0995345828915872,0.0790381355106495,0.13408183163971,0.101905459480711,0.0881458532906671,0.185709870508316,0.0857779552448288,0.0893455260779414,0.118191468434395,0.107540663431902,0.0720568238031753,0.0975232393814292,0.0650500864397459,0.103857812851229,0.0815037890786037,0.134718620097011,0.0999546503058924,0.0834498020032611,0.144280510388897,0.108671796185434,0.113834159794225,0.0907765710885472,0.110140097107742,0.086989770231619,0.0981690086323694,0.134602978711469,0.0792174633502984,0.121129761452142,0.0979051766093819,0.117399204353832,0.0878633140796707,0.120626046216077,0.0731607175670709
"POMC_E254_F_01",0.0739481103733033,0.0501060109091568,0.0672884531576553,0.0963304212218138,0.0995453674325504,0.160206346004208,0.0779612903225806,0.0665751782446842,0.0548236773236944,0.0882082885911262,0.0698921393214542,0.0907464813284927,0.0922007018641871,0.0818871038153946,0.0661667535095867,0.0529269757239317,0.106356479113829,0.117386284561596,0.0554200661244296,0.0873454664104702,0.0719131064328576,0.0892529072528221,0.100782785685408,0.0810870550578334,0.0801996715248232,0.0817276892020936,0.10877261259785,0.0801244844024008,0.0957729468599034,0.0742848611313538,0.0856430103391266,0.0846809285308326,0.0819847332323386,0.0948714398908955,0.0593012836792096,0.097963269652617
"POMC_P400_R_01",0.309483792106438,0.384277109279566,0.5797445636897,0.388243696325979,0.440279828667777,0.638335431968506,0.413147168178886,0.394933488224583,0.485627158049508,0.799676604193616,0.337732352640365,0.35398830730328,0.457007240582702,0.3950119395065,0.602946605178047,0.484186224885013,0.487904521373972,0.41752713488025,0.601376187482402,0.372807352459911,0.515879421972011,0.481841131068079,0.430147413483993,0.36084215082251,0.401145563872669,0.503499110539889,0.387185832744102,0.479166026330618,0.128710212695436,0.215449298627833,0.429953926085678,0.437720245292797,0.56431742681695,0.404292736758988,0.431152716905664,0.443477405943932
"POMC_P53_F_01",0.807066706824079,0.88679093581357,0.866033210785605,0.872808687447235,0.839403701796943,0.877139234258385,0.858315975299888,0.851010289467056,0.842973316267684,0.868332419073822,0.823990757161453,0.861636477915548,0.86473307339173,0.854474881486431,0.803757701606614,0.868205143394522,0.875319290043404,0.836202974146352,0.851334913875325,0.846878247958426,0.885229137270943,0.868545508625818,0.855580860473562,0.868438608566739,0.85724518654827,0.873900602092429,0.86648974755467,0.860059091386932,0.915576477678973,0.825329334206706,0.838967789210907,0.871127937966604,0.832133969149028,0.887208937490034,0.866499072062501,0.849676252184362
"PPARD_P846_F_01",0.759165188766192,0.820248309610012,0.800258975781918,0.815141134635126,0.78514398997911,0.785192637305313,0.810179271415878,0.770763997861737,0.821019035464898,0.815830919226632,0.779810550497877,0.755020485945688,0.814285931189457,0.762829216391542,0.79239537788882,0.824113986287161,0.797052507223349,0.716882683824132,0.754628220199062,0.796388191725051,0.811740259263676,0.831997917108047,0.790591709138249,0.777140756896873,0.78051868644586,0.767507837457637,0.78768286594895,0.778449756022728,0.738259768205156,0.79313809185755,0.798738109817178,0.811949800360383,0.776550809848375,0.800878757147772,0.794545090581523,0.813204741580034
"PPARG_E178_R_01",0.0438285307770458,0.0560589491802879,0.0460115358335732,0.0588299081635706,0.0466041905998701,0.0508238259307423,0.0449027276883222,0.0378064366213547,0.0471322891617244,0.056510652299087,0.0522988868677503,0.0482450585325127,0.0619861260302577,0.044484802141082,0.052269426473426,0.0584871962361813,0.0501340044039006,0.0457211019128184,0.0669966173058534,0.0467172994602967,0.0673401253108903,0.0460133487712255,0.0550958062630205,0.0464825297924344,0.0501188895408085,0.0463290119045234,0.0458092642488118,0.053038579029354,0.064675216106541,0.0429236110110773,0.0470614428913611,0.0696704929938242,0.0595672720367736,0.046641476159148,0.0517124821302468,0.0607630607093552
"PPARG_P693_F_01",0.690427780573729,0.741227899747426,0.757751358833033,0.819431773330486,0.745323946937644,0.662335489460869,0.830898383661195,0.669590232949761,0.790987954814954,0.769047740320597,0.760202948620366,0.75051185667429,0.567333061817152,0.760869115236218,0.699885106994112,0.723613630600581,0.840360647043225,0.763700762426136,0.720929047869207,0.635087483555519,0.702434858343586,0.734056968715561,0.730022932899789,0.752474699654464,0.735256689653025,0.72683541764589,0.732003834851556,0.786995077194727,0.607363031686967,0.697917190922841,0.673283917517644,0.742116405146834,0.783616467322118,0.765931418124735,0.736711239793262,0.757846370042537
"PPAT_E170_R_01",0.164561558331725,0.0844075123469925,0.0754408746282411,0.192614423802256,0.201173893872476,0.135503658266204,0.114130146082337,0.087445494435962,0.132430252983353,0.0970554613898853,0.107051165453553,0.145508334510958,0.10635727509492,0.125750470444159,0.0800359975722568,0.0638850873460375,0.142768239557785,0.130371184826679,0.0841576921202671,0.0725872640370782,0.12945938773651,0.150809403072405,0.112308043121005,0.139439641998861,0.154424418375524,0.133733570857471,0.185634276113134,0.0702215983838292,0.179692002251855,0.12396189406672,0.106113757531783,0.146084971910112,0.176255517164081,0.113212167625425,0.117234060164601,0.158211748460127
"PPP2R1B_P268_R_01",0.0845515898728634,0.0341635380352195,0.413418430884184,0.134389304178878,0.0512376594736083,0.462952659275745,0.132822229843149,0.0811930229082602,0.10315746360353,0.250908088806541,0.0998661373707533,0.20505557133976,0.104737815697082,0.180497266976478,0.441265060240964,0.225811892826457,0.0957686631800363,0.100647027797651,0.130717571037557,0.0657658246971495,0.169147620134277,0.111147781587193,0.110490830448622,0.158406490282739,0.100992992014156,0.0652346875228549,0.188506555994082,0.100461550412931,0.036681051392703,0.104819928331676,0.0299142454071362,0.137984863169265,0.103920550727909,0.110489051170392,0.156153496948332,0.181983730486768
"PRDM2_P1340_R_01",0.598283712445625,0.706696552946838,0.733398395007242,0.698680337985379,0.572754811150214,0.722769351123473,0.660470401757822,0.623461295080774,0.639209142009505,0.624568039600262,0.622968508297844,0.668882554867884,0.637333230508213,0.661783690680437,0.726328194775477,0.591112698000519,0.687822215784014,0.636346190750336,0.660596736825331,0.549043225348196,0.611364391604847,0.725331107136703,0.684896837840463,0.699263235737175,0.527381533611394,0.529760592963061,0.736943378096176,0.648361364524554,0.586723146016861,0.695922760169703,0.639358987081523,0.636928778265299,0.612477529577347,0.696537609817911,0.613491006068641,0.666854096605716
"PRKAR1A_P337_R_01",0.0559240906507531,0.0337804013860627,0.0348809248662871,0.090628056692984,0.025456628844701,0.051313093685975,0.0488480996366588,0.0490569188462709,0.0425976738292685,0.0574174239472818,0.0587203629664675,0.0736286642217861,0.0395265096643351,0.0492430916697292,0.0428589141628592,0.0333514439754252,0.0608650057479838,0.0284878536926442,0.0368211469111887,0.0411365026788859,0.0284090639346364,0.0796918159785795,0.0592073043084127,0.0830809594309779,0.0313250452124243,0.054589248193512,0.0581032692669288,0.0355203238320121,0.0356004214521895,0.028126199058587,0.10150113807585,0.0644635485381112,0.042669366463038,0.0994449254341088,0.0409409120045103,0.0326732604401413
"PRKCDBP_E206_F_01",0.685232903325869,0.658723661930767,0.647094578166788,0.673899863359545,0.628473531359861,0.771715813776778,0.658892155288479,0.694497172460157,0.768913997323444,0.761743005136895,0.726047147303724,0.685401770213841,0.565490719781453,0.724755680760198,0.701475472493871,0.754071266551637,0.618825293249046,0.691455790092622,0.602778533224549,0.703941936689606,0.566649635968834,0.721103296487778,0.688737346591418,0.740182509832051,0.594218405257289,0.603821194563048,0.758714007885892,0.775454824072261,0.597268479074691,0.658367440790986,0.698365225634977,0.770226868151017,0.716282776270823,0.793162913515508,0.670120505095827,0.622776929273636
"PRKCDBP_P352_R_01",0.245673270648111,0.312735278103125,0.138371714302495,0.2435910415597,0.190505655956646,0.194860092199776,0.24419999771466,0.154182399124283,0.135192288900637,0.206477649667608,0.127462035881984,0.197474510215068,0.237440169101681,0.281257022350521,0.170635958474554,0.474469668358094,0.14480889166678,0.129943263527101,0.186437898153317,0.193268191216913,0.197403763198614,0.148063805116527,0.146064011906166,0.170585741894232,0.261076908569196,0.195490618835726,0.145125137743347,0.226762224036169,0.212840437776249,0.141732228424036,0.135318581999532,0.247491154801639,0.219402636054422,0.247988848274133,0.192478760162867,0.186599182141181
"PROK2_E0_F_01",0.0503198469281434,0.0425779777260962,0.0389256315353033,0.0407020982989205,0.0536962068193117,0.0479639465636569,0.0715454455772246,0.0423194739820108,0.0976638489940944,0.0538454260996317,0.0405720867220631,0.0350405144694534,0.0448737176795249,0.0917520882747241,0.0499826610837081,0.0437211704746431,0.0377876337810977,0.0341814251633283,0.0403545502908823,0.0343025005373648,0.0357100757094673,0.0428055892480952,0.0498554503712941,0.0376610897357318,0.0350554251962133,0.0560735774095663,0.048969762748656,0.077724836212031,0.0441029683131922,0.0323946238526187,0.0377135781807544,0.0435752881233683,0.0495449295968574,0.0789549460760012,0.0666365272576834,0.0790798590702533
"PROK2_P390_F_01",0.213066243053684,0.437683076632335,0.283988557486728,0.272345752955171,0.130901432752,0.232879939240589,0.145530638809708,0.180805151766212,0.271497246187641,0.179928083423229,0.224319265407028,0.171928768675211,0.194059773200975,0.245219747487365,0.203764839965809,0.49005878254659,0.241390059373843,0.26486997879188,0.202688503620457,0.200133746495958,0.165125708114662,0.243327747769675,0.168328724266041,0.181746282260896,0.177077301407053,0.129016470627106,0.324431510020504,0.213643058887843,0.0546853558125858,0.197037043486589,0.218877072520002,0.325276974664086,0.197006480541792,0.198151346883411,0.149196401179572,0.107712681550384
"PROM1_P44_R_01",0.627794705280428,0.818936312849162,0.570211207981511,0.66520289593305,0.586700283443843,0.625045191612437,0.413026069243269,0.617276523208927,0.677812064581644,0.551017625665095,0.649793493519969,0.686761440951085,0.590113323870158,0.717298960011718,0.588320075492285,0.812733015741508,0.696646838611883,0.743027003000333,0.66619941216369,0.635042063329217,0.636072906712897,0.617484093062835,0.684247370123076,0.725660526836997,0.715759394014009,0.667548620329483,0.725524236264934,0.721093698365984,0.666775875249312,0.654716075713143,0.689578322634229,0.637656577922678,0.703329054474738,0.729254575495679,0.678328409732134,0.652679599273136
"PRSS1_E45_R_01",0.0479707871096733,0.0591877082207431,0.048769240903801,0.089457448232774,0.045102859927612,0.0449645595565786,0.0506151482525435,0.0534284094447949,0.0673706517434175,0.06183048200019,0.0559010305096777,0.0642413757759239,0.059659076375282,0.0588909915687347,0.060944948088927,0.056498043510282,0.0781961932291411,0.0575905693430146,0.0521015730272307,0.0453529468650159,0.0626542221908562,0.0629662193947268,0.0642517470950668,0.0828127405202935,0.0591533485807293,0.0715119503499274,0.0502577186298678,0.063685945459994,0.0908837523165919,0.0618769312179312,0.0708495067485195,0.0671567315827916,0.0754460100882348,0.0721621218735692,0.0751312555709553,0.127145274353396
"PRSS1_P1249_R_01",0.103427517234683,0.0556207591523609,0.0826969119728771,0.0690206607645689,0.127301566887446,0.115647622788033,0.0755059187299536,0.074215645093541,0.0718157372340875,0.06047824905078,0.0760843412023769,0.0764763480433535,0.0778003315256673,0.0953150724662407,0.11042369912922,0.0933804384380428,0.0537451062866017,0.0667990127696105,0.0759359423056528,0.0807580694984055,0.0743190026466477,0.0729313283447181,0.0853313739250893,0.0810326565510905,0.0721860926917485,0.0748287121209759,0.0651929841090384,0.0671018320128889,0.0610802313573032,0.0512882509207363,0.0540218022318261,0.0795725104256807,0.0888620312151832,0.0541534257767896,0.0738966126963215,0.112945491626714
"PRSS8_E134_R_01",0.0798724553222859,0.0523903798210881,0.05776142718648,0.454283306806479,0.139918587138757,0.0468386524734375,0.0833880778301329,0.0673846109918767,0.0865775514213605,0.144788747112324,0.395774855960999,0.0510129738486671,0.437192584184639,0.107285086322939,0.094261846569146,0.100080730935326,0.188617060602417,0.0964632553749687,0.084247780911104,0.139529647010079,0.0868224363613432,0.111730300060471,0.110042080457835,0.143811432388587,0.113921094892946,0.147140497574068,0.0901164004844933,0.0802159359480255,0.055327694962238,0.325283857916128,0.0461648386318505,0.0970129883095231,0.458330494037479,0.102590889474232,0.293621103117506,0.22650503519904
"PSCA_E359_F_01",0.156798083359758,0.239774139514778,0.16742759985506,0.226744338780014,0.26472553097624,0.277358562291514,0.241450484614523,0.249307100360831,0.152730495739581,0.0632326543354406,0.245637949836423,0.264952813483052,0.177062047629051,0.136401204734888,0.153264609133735,0.378826751724855,0.213688345266508,0.223853125041832,0.175281314059984,0.171735263373454,0.297748331174654,0.16203855544623,0.25462693165605,0.234744181915083,0.0728140713611377,0.200290043458016,0.259985979766879,0.279501072065942,0.356550716164864,0.290557288773024,0.31068393022445,0.258261846332162,0.281473311943999,0.284775384250193,0.147087924748235,0.19044591545433
"PSCA_P135_F_01",0.0926874980146335,0.0659041719264168,0.0760978835978836,0.0753244827976327,0.0721882387798058,0.0856296306588257,0.0837250877309144,0.0826414425802497,0.0791303989352304,0.0864451631872979,0.0892075896261103,0.0911616833265764,0.0762507016388336,0.112451247402234,0.0884735983945817,0.0762536893594025,0.115531041274065,0.0951732623708131,0.0711121805037569,0.0874189693556836,0.139885338730264,0.120353960668321,0.0994316146442815,0.105174866115492,0.0850153453801436,0.124221623513408,0.0962860680922058,0.094655167268495,0.0899048882385521,0.0843615948157281,0.104492464210058,0.100446097278891,0.107273618907505,0.110139511525026,0.0958418215284647,0.104007800645839
"PSIP1_P163_R_01",0.10802825486751,0.0667899297530615,0.0931523889035193,0.161734196095143,0.0601773538507396,0.188911465010109,0.115018346012723,0.081381076709141,0.0624525916561315,0.081683831488249,0.0770744330249249,0.138297644585458,0.14109728114631,0.0513228312269342,0.0909083369273131,0.177055451345712,0.086793549220196,0.142970883645749,0.134661673566806,0.0515459442394586,0.0637508963801535,0.115446112046036,0.086073283728766,0.108059997901042,0.0553721244925575,0.0567677813574804,0.0654926629613265,0.0604928868889572,0.0591293333700471,0.0771363317882936,0.0973489232563862,0.108448323001467,0.066579072165397,0.0589765416213006,0.085245287369574,0.119827955017724
"PTCH_E42_F_01",0.037363568503238,0.163599306792941,0.0407254233817063,0.0440939061047665,0.0663080679411149,0.041400384537608,0.0674385237907403,0.0481488893336002,0.0444229125106868,0.0427185753454577,0.0548254509733008,0.0706908647055308,0.039972580662041,0.0774147727272727,0.0555711023778527,0.22724486002964,0.0419007400622953,0.038997197514317,0.089063044029908,0.0395102371934855,0.0466222645099905,0.120539118030448,0.0579852643426849,0.0427890566182194,0.0448944599974814,0.0432552408398187,0.054939082789496,0.0482157063302648,0.0508240975932022,0.0569416661171074,0.0421199463557658,0.101075911536163,0.125812809992608,0.0759281365388647,0.0416807208596348,0.116428040251146
